id,oc,phh,phc,ec,caco3,p,n,k,elevation,stones,lc1,lu1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
63961606,40.1,7.78,7.4,16.65,245,0.0,3.6,529.2,286,2,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use,0.87913,0.76023,0.76053,0.80585,0.90072,1.06303,1.2072,1.30855,1.40703,1.51437,1.62425,1.72813,1.82246,1.90678,1.98641,2.07028,2.16215,2.2595,2.35901,2.45235,2.53724,2.6189,2.71908,2.78247,2.84166,2.89588,2.94474,2.98804,3.02084,3.04248,3.03049,2.87755,2.91786,2.98068,3.05528,3.11661,3.16215,3.19892,3.22845,3.25077,3.2675,3.27104,3.26767,3.27019,3.28162,3.25271,2.87425,2.37567,2.50061,2.67309,2.84257,2.94886,3.0183,3.05925,3.05925,2.9789,2.88338,2.94663,2.93614,2.84587,2.7287,2.64784,2.55446,2.40698,2.2458,2.12448
32361874,24.7,8.08,7.6,17.36,284,20.8,1.5,200.6,695,2,OTHER BARE SOIL,Fallow land,1.21562,1.05235,1.08106,1.19452,1.41155,1.7803,2.08952,2.27831,2.44618,2.62184,2.7904,2.93327,3.0488,3.13463,3.20421,3.29269,3.39228,3.49652,3.60074,3.6926,3.7718,3.84981,3.95596,4.01315,4.0676,4.11652,4.1602,4.19917,4.22763,4.23471,4.19523,4.04543,4.12624,4.19948,4.27064,4.32818,4.37068,4.40577,4.43467,4.45817,4.47438,4.47842,4.47598,4.47741,4.45673,4.41542,4.0772,3.61015,3.77594,3.95345,4.11305,4.20764,4.26588,4.2941,4.28643,4.18183,4.05622,4.13183,4.12639,4.02592,3.87431,3.83655,3.76758,3.59893,3.41066,3.25911
46342092,201.7,6.1,6.0,136.6,3,31.8,12.7,256.2,1404,2,Broadleaved woodland,FORESTRY,0.78296,0.64232,0.61639,0.6416,0.69444,0.75994,0.83777,0.9437,1.07127,1.2172,1.37402,1.53241,1.68595,1.82418,1.94393,2.05393,2.15481,2.2478,2.33517,2.41746,2.49532,2.57548,2.6811,2.75201,2.82029,2.88747,2.95229,3.01249,3.06549,3.10501,3.12528,3.07166,3.07531,3.12417,3.1923,3.25313,3.29957,3.3421,3.37722,3.39485,3.4121,3.41652,3.42609,3.44064,3.45605,3.45145,3.21104,2.72564,2.8036,2.98289,3.11785,3.15326,3.16639,3.16981,3.16933,3.16432,3.15539,3.1553,3.07081,3.02461,2.97309,2.92159,2.84938,2.71329,2.55493,2.45446
38362528,101.1,4.09,3.6,27.7,1,45.9,6.8,89.6,1276,1,Other coniferous woodland,FORESTRY,0.75135,0.64041,0.62777,0.65962,0.7198,0.79061,0.86386,0.95919,1.07912,1.21296,1.34542,1.46615,1.57386,1.66329,1.73736,1.80868,1.87383,1.93378,1.98987,2.04141,2.08837,2.13491,2.19599,2.23397,2.26915,2.30174,2.33348,2.36234,2.38741,2.40534,2.41185,2.39862,2.4204,2.4456,2.47431,2.50054,2.52275,2.54475,2.56432,2.58015,2.59032,2.59357,2.60368,2.61568,2.62129,2.62519,2.55786,2.38133,2.41735,2.49384,2.5478,2.56251,2.57165,2.57516,2.57275,2.55477,2.5405,2.56702,2.52286,2.46861,2.4607,2.44137,2.42248,2.36824,2.29157,2.24028
32862886,26.7,5.73,5.4,24.9,0,42.8,3.3,100.1,33,2,Maize,Agriculture (excluding fallow land and kitchen gardens),0.96438,0.81027,0.81642,0.92092,1.09669,1.30901,1.48592,1.64066,1.79873,1.9562,2.10932,2.25009,2.37166,2.46965,2.55359,2.64177,2.73508,2.83174,2.92854,3.0188,3.10306,3.18725,3.29027,3.36464,3.43526,3.50011,3.55951,3.61337,3.65865,3.69324,3.70237,3.64792,3.72313,3.76783,3.81045,3.84772,3.87896,3.90722,3.93087,3.95017,3.9664,3.97265,3.97455,3.97931,3.97911,3.97362,3.85906,3.61411,3.65196,3.73778,3.80649,3.83641,3.85119,3.84865,3.82689,3.72899,3.63565,3.7362,3.72243,3.66985,3.58487,3.53073,3.49387,3.40105,3.30792,3.24997
39722740,24.7,6.99,6.8,22.9,1,70.1,2.8,389.3,281,4,Maize,Agriculture (excluding fallow land and kitchen gardens),0.95175,0.78088,0.78432,0.91797,1.17018,1.50604,1.76636,1.94452,2.11081,2.27888,2.44229,2.57907,2.66992,2.73055,2.77994,2.82311,2.88254,2.953,3.03198,3.11059,3.188,3.27206,3.3824,3.45508,3.51971,3.57476,3.62001,3.65717,3.68309,3.70541,3.69788,3.58025,3.63387,3.68208,3.72939,3.76797,3.79759,3.82225,3.84271,3.85924,3.87127,3.87484,3.87174,3.87519,3.89906,3.89646,3.67186,3.32937,3.41143,3.53819,3.64504,3.69996,3.72903,3.7389,3.72168,3.62078,3.53178,3.63434,3.63632,3.58111,3.49171,3.41479,3.35063,3.24271,3.12381,3.04387
30442322,26.8,5.31,4.9,8.91,0,10.0,2.9,63.8,1062,2,Grassland with sparse tree/shrub cover,Abandoned areas,1.28288,1.12356,1.14053,1.28506,1.53424,1.7979,1.99886,2.17465,2.361,2.56549,2.77179,2.94973,3.08528,3.18076,3.25352,3.32158,3.39331,3.46818,3.54867,3.62819,3.70795,3.7943,3.91349,3.98521,4.04736,4.10038,4.14474,4.18007,4.20246,4.21519,4.18987,4.03279,4.13192,4.17075,4.2102,4.24588,4.27105,4.29352,4.31101,4.31913,4.31914,4.30994,4.30647,4.30761,4.3148,4.30801,4.12327,3.76593,3.81065,3.93464,4.02384,4.03693,4.03607,4.01911,3.9781,3.84439,3.71667,3.89258,3.87699,3.78963,3.67665,3.61552,3.57883,3.45319,3.33317,3.26933
49604430,35.9,4.34,3.7,6.71,0,23.3,1.3,22.3,122,1,Pine dominated coniferous woodland,FORESTRY,1.23193,1.08631,1.10165,1.18822,1.31029,1.44581,1.58946,1.74826,1.92506,2.11812,2.31518,2.50136,2.67208,2.81357,2.92478,3.03768,3.14058,3.23523,3.32456,3.40749,3.48458,3.56133,3.6574,3.71564,3.76843,3.81939,3.87087,3.91581,3.95326,3.96704,3.95258,3.90486,3.90854,3.94314,3.99575,4.03678,4.06657,4.09183,4.1091,4.11148,4.09557,4.07526,4.08013,4.08687,4.06253,4.04096,3.8746,3.52875,3.58644,3.7163,3.8108,3.84125,3.8554,3.86204,3.86229,3.84665,3.84001,3.82754,3.71824,3.60605,3.59272,3.56833,3.52769,3.44921,3.34577,3.27469
45383230,19.8,4.1,3.5,3.66,0,20.9,1.0,20.8,55,1,Pine dominated coniferous woodland,FORESTRY,0.71384,0.63615,0.64391,0.69749,0.78026,0.87617,0.96722,1.06353,1.17452,1.2965,1.41553,1.52127,1.6103,1.68601,1.75206,1.80574,1.85552,1.90106,1.94364,1.98245,2.01727,2.05319,2.1032,2.13148,2.1573,2.18149,2.20435,2.22516,2.24315,2.25878,2.27105,2.2507,2.25223,2.2696,2.29235,2.31235,2.32933,2.34553,2.35939,2.36969,2.37848,2.38192,2.38528,2.39208,2.40504,2.4094,2.33757,2.18537,2.21128,2.27469,2.32092,2.3374,2.3448,2.34871,2.35371,2.35169,2.34923,2.35803,2.33547,2.31296,2.30446,2.29133,2.27711,2.23626,2.1764,2.13617
48484580,21.8,4.05,3.3,3.81,0,7.4,0.9,37.0,24,4,Pine dominated coniferous woodland,FORESTRY,1.29274,1.19856,1.21209,1.2829,1.3826,1.48814,1.594,1.72091,1.85899,1.99439,2.11787,2.22615,2.32081,2.40148,2.47007,2.53116,2.58782,2.64069,2.69188,2.73936,2.7832,2.82917,2.89789,2.93415,2.96895,3.00245,3.0355,3.06666,3.09421,3.11758,3.13308,3.10246,3.13165,3.15966,3.19107,3.21681,3.23869,3.25972,3.27783,3.29036,3.30199,3.3063,3.31068,3.31856,3.32876,3.33188,3.25066,3.07707,3.12171,3.19292,3.23871,3.24519,3.24062,3.23277,3.23005,3.20656,3.18516,3.21582,3.18038,3.13796,3.11049,3.09819,3.08155,3.02418,2.95321,2.90865
55822862,20.6,6.42,6.2,18.36,0,71.2,2.2,471.1,144,1,Maize,Agriculture (excluding fallow land and kitchen gardens),0.8081,0.72208,0.73311,0.79426,0.88398,0.97403,1.05454,1.1362,1.22509,1.32102,1.42501,1.53571,1.64744,1.75596,1.86051,1.96258,2.06814,2.17541,2.28399,2.38886,2.48863,2.58865,2.71383,2.80498,2.89343,2.97673,3.05447,3.12604,3.18801,3.24113,3.273,3.18113,3.23805,3.3101,3.38375,3.44408,3.49274,3.53365,3.56752,3.59565,3.62105,3.63432,3.63564,3.64161,3.65753,3.64072,3.33264,2.94026,3.05174,3.20254,3.34104,3.4296,3.48217,3.51037,3.52837,3.48245,3.367,3.40145,3.42179,3.38092,3.2916,3.20253,3.13439,3.016,2.89104,2.80569
34723392,22.3,6.48,6.3,33.1,2,43.7,2.2,53.2,151,1,Maize,Agriculture (excluding fallow land and kitchen gardens),1.002,0.91166,0.93621,1.02714,1.17222,1.36524,1.52061,1.64077,1.76187,1.88671,2.00421,2.10438,2.17904,2.23433,2.2769,2.31272,2.35373,2.39622,2.43709,2.47065,2.49808,2.52894,2.57995,2.60488,2.62925,2.65166,2.6722,2.69058,2.70519,2.7165,2.71879,2.67626,2.70112,2.72501,2.74838,2.76811,2.78525,2.80132,2.81649,2.83088,2.84327,2.84961,2.8521,2.85785,2.86705,2.86824,2.77893,2.60646,2.64958,2.72042,2.77966,2.81029,2.82961,2.8391,2.84291,2.80804,2.76558,2.79938,2.80223,2.77305,2.73146,2.70228,2.67667,2.61315,2.5441,2.50266
44343882,333.4,4.06,3.2,33.5,0,36.3,11.6,205.3,26,1,Other mixed woodland,FORESTRY,0.54496,0.45579,0.45021,0.48338,0.54456,0.62446,0.70588,0.79543,0.8935,0.99864,1.1062,1.20937,1.30598,1.3919,1.4685,1.5409,1.6092,1.67358,1.73417,1.79156,1.84589,1.90064,1.97044,2.01797,2.06235,2.10547,2.14805,2.18694,2.2218,2.24947,2.26974,2.26149,2.25588,2.27988,2.31507,2.34536,2.37033,2.39637,2.41833,2.43024,2.43827,2.43842,2.45083,2.46575,2.4786,2.48705,2.40944,2.21013,2.24917,2.33347,2.38141,2.373,2.36016,2.35269,2.35693,2.37381,2.39112,2.37481,2.30477,2.24481,2.22585,2.2352,2.23757,2.19229,2.11228,2.05789
46283924,121.2,4.15,3.7,43.2,0,44.3,5.9,109.7,120,1,Grassland with sparse tree/shrub cover,FORESTRY,1.06428,0.94779,0.95773,1.03069,1.13995,1.25969,1.37194,1.4943,1.63816,1.79935,1.96155,2.11284,2.2507,2.36957,2.47184,2.56754,2.65739,2.74143,2.82004,2.89222,2.95856,3.02552,3.11393,3.16709,3.21605,3.26315,3.30906,3.3503,3.38571,3.40999,3.42161,3.3931,3.39034,3.42004,3.46125,3.49528,3.52237,3.54944,3.57166,3.58111,3.58627,3.58177,3.59058,3.60263,3.61014,3.61194,3.49372,3.22509,3.28158,3.38736,3.44917,3.44364,3.431,3.42018,3.42071,3.4286,3.43361,3.42298,3.34427,3.27954,3.26329,3.25307,3.23471,3.16741,3.06276,2.99537
34541938,23.6,7.69,7.3,22.2,655,8.1,1.7,283.2,162,4,Grassland with sparse tree/shrub cover,Abandoned areas,1.60448,1.44957,1.48519,1.61786,1.84498,2.15136,2.39543,2.56888,2.74156,2.92626,3.10668,3.26321,3.39075,3.49059,3.57558,3.66702,3.76546,3.86769,3.97022,4.06542,4.15248,4.23931,4.35294,4.42122,4.48261,4.53768,4.58686,4.62936,4.66188,4.68219,4.67469,4.5674,4.60541,4.65059,4.7073,4.75897,4.79779,4.83154,4.8589,4.87688,4.88544,4.88386,4.88479,4.8945,4.90045,4.8782,4.61424,4.18571,4.24575,4.39525,4.53329,4.60045,4.64123,4.66005,4.64841,4.58406,4.50593,4.55708,4.47802,4.34092,4.19466,4.24026,4.218,4.06088,3.85457,3.68039
54102324,66.7,4.92,4.7,56.9,0,0.0,6.5,193.8,1310,1,Broadleaved woodland,FORESTRY,0.72709,0.64386,0.64392,0.70059,0.80502,0.93353,1.03605,1.13914,1.25446,1.36591,1.47092,1.56194,1.63176,1.67756,1.70939,1.74649,1.78698,1.82973,1.8745,1.91786,1.9598,2.00568,2.07137,2.10966,2.14552,2.17734,2.20531,2.22959,2.24824,2.25674,2.24707,2.19179,2.21789,2.24635,2.27771,2.3037,2.32317,2.33986,2.35381,2.36477,2.37249,2.37321,2.37118,2.37104,2.36431,2.35163,2.21686,1.96449,2.02543,2.12017,2.19553,2.22989,2.24912,2.25676,2.25429,2.21069,2.1525,2.19466,2.18893,2.14629,2.08646,2.04201,1.99798,1.91419,1.82602,1.76754
47221650,8.9,7.32,7.0,12.43,1,4.9,1.6,380.4,1069,2,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),0.98394,0.90581,0.92611,1.04403,1.27038,1.48278,1.60691,1.6916,1.77419,1.85913,1.94092,2.01525,2.07557,2.10121,2.09551,2.08981,2.09857,2.12132,2.15572,2.19046,2.22779,2.2777,2.36193,2.42937,2.50919,2.59186,2.67434,2.75493,2.82147,2.87183,2.84006,2.63086,2.82371,2.95481,3.07781,3.17288,3.24814,3.31135,3.36109,3.40266,3.43315,3.44428,3.43385,3.42096,3.41258,3.34633,2.72069,2.23064,2.46407,2.6434,2.82884,2.95699,2.9971,2.98917,2.90609,2.67521,2.4694,2.66146,2.70741,2.59265,2.40932,2.2545,2.16077,2.02674,1.87305,1.75823
45362066,10.6,7.15,6.8,21.2,5,5.9,1.1,977.0,123,1,Lucerne,Agriculture (excluding fallow land and kitchen gardens),0.72503,0.65841,0.66825,0.73191,0.8417,0.99168,1.12289,1.21523,1.30539,1.39201,1.47097,1.54175,1.59962,1.6523,1.69611,1.72121,1.74552,1.77278,1.80781,1.8424,1.87239,1.90256,1.94473,1.96452,1.98528,2.00639,2.02813,2.05063,2.06883,2.0869,2.0661,1.98508,2.04693,2.10244,2.14841,2.184,2.21337,2.23829,2.26102,2.28258,2.30238,2.31471,2.3182,2.32444,2.34905,2.34929,2.1389,1.86638,1.99092,2.10219,2.20085,2.26081,2.29198,2.3014,2.2675,2.14726,2.03642,2.14992,2.17806,2.13235,2.07101,1.99381,1.91876,1.82461,1.70874,1.61855
37702836,14.8,4.26,3.2,5.82,0,0.0,0.6,20.2,144,2,Pine dominated coniferous woodland,FORESTRY,1.06523,0.98205,0.98348,1.02779,1.09806,1.18018,1.2667,1.37177,1.48783,1.60613,1.71829,1.81717,1.9025,1.97326,2.03176,2.08304,2.12836,2.1688,2.20614,2.24049,2.27221,2.30574,2.35753,2.38387,2.40866,2.43151,2.4536,2.47433,2.49262,2.50718,2.51776,2.51379,2.52313,2.54135,2.56467,2.58529,2.60347,2.62134,2.63809,2.65299,2.66751,2.6751,2.68191,2.6913,2.70081,2.70723,2.66235,2.55248,2.58815,2.64723,2.68692,2.69873,2.70298,2.70817,2.71646,2.7212,2.72447,2.74136,2.72766,2.71055,2.71303,2.70782,2.70256,2.67301,2.62322,2.58826
54122394,25.1,7.96,7.4,12.2,26,8.7,2.3,295.3,154,1,Sunflower,Agriculture (excluding fallow land and kitchen gardens),0.76642,0.66466,0.66762,0.72684,0.82054,0.92225,1.01149,1.09738,1.19317,1.29882,1.41242,1.53069,1.64977,1.75736,1.85175,1.95506,2.06106,2.16691,2.27072,2.36662,2.45504,2.54313,2.65199,2.72967,2.80432,2.87233,2.93461,2.99124,3.03966,3.07065,3.07577,3.0333,3.11315,3.16842,3.21558,3.25246,3.28372,3.31154,3.33578,3.35777,3.37864,3.39032,3.39353,3.3967,3.37759,3.36091,3.22859,2.99858,3.10101,3.19589,3.27562,3.32401,3.35297,3.36404,3.36771,3.31781,3.22359,3.26829,3.2807,3.24443,3.16488,3.11999,3.08832,2.9993,2.91166,2.85495
36383402,18.2,6.54,6.4,35.5,0,36.8,2.0,295.5,78,2,Barley,Agriculture (excluding fallow land and kitchen gardens),1.02999,0.94681,0.97265,1.08829,1.27041,1.42849,1.54004,1.63553,1.73433,1.84153,1.94777,2.04139,2.11638,2.17072,2.21134,2.24961,2.29174,2.33726,2.38704,2.43618,2.48444,2.5371,2.6121,2.65925,2.705,2.74647,2.7836,2.8166,2.84114,2.85868,2.8467,2.73876,2.80393,2.85239,2.89964,2.93743,2.9657,2.98926,3.00867,3.02479,3.0374,3.0407,3.03711,3.03672,3.04297,3.02798,2.79113,2.46547,2.56582,2.68497,2.79151,2.8494,2.87713,2.88565,2.86388,2.75789,2.6649,2.76885,2.77752,2.72016,2.62952,2.54739,2.48033,2.37073,2.25976,2.1826
34082176,26.3,7.9,7.5,26.8,322,39.5,2.0,245.4,380,1,Barley,Agriculture (excluding fallow land and kitchen gardens),1.37353,1.36186,1.43578,1.60653,1.84524,2.05829,2.18599,2.2744,2.3665,2.46929,2.57974,2.69099,2.7795,2.85632,2.92642,2.96165,3.01381,3.07729,3.14405,3.20265,3.25457,3.31554,3.41012,3.47297,3.53782,3.60444,3.66925,3.72974,3.78271,3.84957,3.91072,3.77813,3.84224,3.90744,3.96379,4.01251,4.05581,4.09263,4.12495,4.15153,4.17203,4.18316,4.18835,4.20443,4.27236,4.28025,4.00573,3.6767,3.72792,3.839,3.94411,4.00355,4.0279,4.02883,4.03129,3.93361,3.79455,3.86344,3.85323,3.76788,3.61234,3.60329,3.5949,3.46199,3.32573,3.22558
42863302,21.1,6.27,6.2,24.3,0,57.0,1.6,88.7,56,1,Maize,Agriculture (excluding fallow land and kitchen gardens),0.78765,0.65038,0.62145,0.65553,0.71458,0.77304,0.83142,0.94057,1.1065,1.29568,1.48899,1.67233,1.84056,1.98696,2.1113,2.22203,2.31884,2.40404,2.48042,2.54773,2.60669,2.66328,2.73794,2.78188,2.82193,2.85783,2.89123,2.92127,2.94691,2.96401,2.9705,2.96162,2.98517,3.01019,3.0381,3.06217,3.08354,3.1032,3.12058,3.13508,3.14687,3.15177,3.15709,3.16493,3.16487,3.16409,3.09478,2.92485,2.95879,3.03119,3.08794,3.11313,3.13049,3.1411,3.14371,3.1278,3.1115,3.13312,3.11194,3.07341,3.05577,3.03319,3.00615,2.94857,2.87879,2.83489
32743680,193.4,5.42,5.2,126.3,0,75.8,12.6,414.4,121,1,Temporary grassland,Agriculture (excluding fallow land and kitchen gardens),0.60114,0.48145,0.46933,0.50961,0.58316,0.66554,0.74649,0.84702,0.97975,1.13808,1.30866,1.47624,1.6317,1.76551,1.87859,1.97864,2.06783,2.14822,2.2232,2.29395,2.36176,2.43176,2.52053,2.5783,2.62985,2.67825,2.72533,2.76587,2.79869,2.82055,2.81822,2.75373,2.7588,2.79577,2.84327,2.8833,2.91311,2.93946,2.95925,2.9661,2.96196,2.94617,2.95372,2.96432,2.97279,2.96537,2.76805,2.39251,2.44207,2.56773,2.66909,2.70238,2.72099,2.72662,2.71351,2.68418,2.66028,2.66419,2.56958,2.46708,2.45016,2.40361,2.34774,2.26139,2.15622,2.08708
